"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-07",,,,,"0.00",",,7,0700",,,,,"92",",,7","73",",,7","75",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-08",,,,,"0.40",",,7,0700",,,,,"90",",,7","73",",,7","75",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-09",,,,,"1.00",",,7,0700",,,,,"87",",,7","75",",,7","76",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-10",,,,,"0.07",",,7,0700",,,,,"90",",,7","75",",,7","79",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-11",,,,,"0.06",",,7,0700",,,,,"89",",,7","76",",,7","78",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-12",,,,,"0.18",",,7,0700",,,,,"90",",,7","74",",,7","75",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-13",,,,,"0.00",",,7,0700",,,,,"90",",,7","68",",,7","71",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-14",,,,,"0.00",",,7,0700",,,,,"90",",,7","68",",,7","74",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-15",,,,,"0.00",",,7,0700",,,,,"92",",,7","74",",,7","75",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-16",,,,,"0.00",",,7,0700",,,,,"93",",,7","74",",,7","75",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-17",,,,,"0.00",",,7,0700",,,,,"92",",,7","74",",,7","76",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-18",,,,,"0.00",",,7,0700",,,,,"92",",,7","74",",,7","76",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-19",,,,,"0.00",",,7,0700",,,,,"93",",,7","73",",,7","75",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-20",,,,,,,,,,,"90",",,7","72",",,7","72",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-21",,,,,"0.00",",,7,0700",,,,,"90",",,7","72",",,7","72",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-22",,,,,"0.00",",,7,0700",,,,,"82",",,7","64",",,7","65",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-23",,,,,"0.00",",,7,0700",,,,,"83",",,7","64",",,7","65",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-24",,,,,"0.00",",,7,0700",,,,,"85",",,7","64",",,7","68",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-25",,,,,"0.00",",,7,0700",,,,,"86",",,7","64",",,7","70",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-26",,,,,"0.00",",,7,0700",,,,,"87",",,7","64",",,7","72",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-27",,,,,"0.00",",,7,0700",,,,,"88",",,7","56",",,7","57",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-28",,,,,"0.00",",,7,0700",,,,,"88",",,7","56",",,7","57",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-29",,,,,"0.00",",,7,0700",,,,,"76",",,7","51",",,7","53",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-30",,,,,"0.00",",,7,0700",,,,,"83",",,7","51",",,7","60",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-10-31",,,,,"0.00",",,7,0700",,,,,"84",",,7","59",",,7","59",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-01",,,,,"0.00",",,7,0700",,,,,,,"58",",,7","62",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-02",,,,,"0.10",",,7,0700",,,,,"86",",,7","61",",,7","71",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-03",,,,,"0.00",",,7,0700",,,,,"86",",,7","60",",,7","60",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-04",,,,,"1.00",",,7,0700",,,,,"86",",,7","57",",,7","70",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-05",,,,,"0.00",",,7,0700",,,,,"84",",,7","69",",,7","72",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-06",,,,,"0.00",",,7,0700",,,,,"84",",,7","72",",,7","79",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-07",,,,,"0.50",",,7,0700",,,,,"87",",,7","74",",,7","80",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-08",,,,,"0.00",",,7,0700",,,,,"88",",,7","72",",,7","72",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-09",,,,,"0.00",",,7,0700",,,,,"87",",,7","72",",,7","72",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-10",,,,,"0.00",",,7,0700",,,,,"88",",,7","70",",,7","71",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-11",,,,,"0.00",",,7,0700",,,,,"87",",,7","64",",,7","64",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-12",,,,,"0.10",",,7,0700",,,,,"86",",,7","64",",,7","79",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-13",,,,,"0.00",",,7,0700",,,,,"85",",,7","70",",,7","71",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-14",,,,,"0.10",",,7,0700",,,,,"89",",,7","71",",,7","72",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-15",,,,,"0.00",",,7,0700",,,,,"89",",,7","63",",,7","67",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-16",,,,,"0.00",",,7,0700",,,,,"75",",,7","48",",,7","51",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-17",,,,,"0.00",",,7,0700",,,,,"65",",,7","47",",,7","50",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-18",,,,,"0.00",",,7,0700",,,,,"77",",,7","50",",,7","59",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-19",,,,,"0.00",",,7,0700",,,,,"82",",,7","50",",,7","65",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-20",,,,,"0.00",",,7,0700",,,,,"82",",,7","56",",,7","67",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-21",,,,,"0.00",",,7,0700",,,,,,,"58",",,7","58",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-22",,,,,"0.00",",,7,0700",,,,,"80",",,7","57",",,7","57",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-23",,,,,"0.00",",,7,0700",,,,,"81",",,7","55",",,7","67",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-24",,,,,"0.00",",,7,0700",,,,,"82",",,7","64",",,7","67",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-25",,,,,"0.00",",,7,0700",,,,,"84",",,7","64",",,7","65",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-26",,,,,"0.40",",,7,0700",,,,,"79",",,7","61",",,7","67",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-27",,,,,"0.00",",,7,0700",,,,,"84",",,7","53",",,7","53",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-28",,,,,"0.00",",,7,0700",,,,,"84",",,7","38",",,7","38",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-29",,,,,"0.00",",,7,0700",,,,,"56",",,7","38",",,7","44",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-11-30",,,,,"0.00",",,7,0700",,,,,"63",",,7","44",",,7","47",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-01",,,,,"0.00",",,7,0700",,,,,"79",",,7","47",",,7","65",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-03",,,,,"0.55",",,7,0700",,,,,"87",",,7","64",",,7","70",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-04",,,,,"0.00",",,7,0700",,,,,"87",",,7","69",",,7","71",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-05",,,,,"0.00",",,7,0700",,,,,"74",",,7","50",",,7","50",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-06",,,,,"0.00",",,7,0700",,,,,"61",",,7","42",",,7","43",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-07",,,,,"0.00",",,7,0700",,,,,"71",",,7","43",",,7","52",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-08",,,,,"0.00",",,7,0700",,,,,"76",",,7","52",",,7","59",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-09",,,,,"1.90",",,7,0700",,,,,"80",",,7","59",",,7","66",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-10",,,,,"0.00",",,7,0700",,,,,"73",",,7","55",",,7","55",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-11",,,,,"0.00",",,7,0700",,,,,"73",",,7","41",",,7","43",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-12",,,,,"0.00",",,7,0700",,,,,"73",",,7","40",",,7","40",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-13",,,,,"0.00",",,7,0700",,,,,"67",",,7","39",",,7","59",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-14",,,,,"0.60",",,7,0700",,,,,"75",",,7","59",",,7","65",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-15",,,,,"0.10",",,7,0700",,,,,"77",",,7","54",",,7","63",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-16",,,,,"0.00",",,7,0700",,,,,,,"57",",,7","58",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-17",,,,,"0.00",",,7,0700",,,,,,,"49",",,7","50",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-18",,,,,"0.00",",,7,0700",,,,,,,"46",",,7","47",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-19",,,,,"0.85",",,7,0700",,,,,"77",",,7","46",",,7","48",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-20",,,,,,,,,,,"74",",,7","48",",,7","49",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-21",,,,,,,,,,,,,,,"61",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-22",,,,,"0.00",",,7,0700",,,,,,,"46",",,7","46",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-23",,,,,"0.00",",,7,0700",,,,,,,"40",",,7","40",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-24",,,,,"0.00",",,7,0700",,,,,"75",",,7","40",",,7","43",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-25",,,,,"0.00",",,7,0700",,,,,"74",",,7",,,"54",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-26",,,,,"0.00",",,7,0700",,,,,,,"54",",,7","54",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-27",,,,,"0.00",",,7,0700",,,,,"76",",,7","54",",,7","64",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-28",,,,,"0.00",",,7,0700",,,,,"80",",,7","64",",,7","69",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-29",,,,,"0.00",",,7,0700",,,,,"83",",,7","64",",,7","70",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-30",,,,,"0.00",",,7,0700",,,,,"83",",,7","64",",,7","70",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2018-12-31",,,,,"0.00",",,7,0700",,,,,"83",",,7","64",",,7","67",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-01",,,,,"0.00",",,7,0700",,,,,"84",",,7","63",",,7","63",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-02",,,,,"0.00",",,7,0700",,,,,"83",",,7","63",",,7","63",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-03",,,,,"0.00",",,7,0700",,,,,"83",",,7","60",",,7","69",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-04",,,,,"0.40",",,7,0700",,,,,"84",",,7","63",",,7","70",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-05",,,,,"0.00",",,7,0700",,,,,"84",",,7","60",",,7","60",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-06",,,,,"0.00",",,7,0700",,,,,,,"47",",,7","48",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-07",,,,,"0.00",",,7,0700",,,,,,,"46",",,7","52",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-08",,,,,"0.00",",,7,0700",,,,,,,,,"55",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-09",,,,,"0.00",",,7,0700",,,,,"79",",,7","54",",,7","58",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-10",,,,,"0.00",",,7,0700",,,,,,,"42",",,7","45",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-11",,,,,"0.00",",,7,0700",,,,,"73",",,7","45",",,7","45",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-12",,,,,"0.00",",,7,0700",,,,,,,"45",",,7","58",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-13",,,,,"0.00",",,7,0700",,,,,"80",",,7",,,"51",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-16",,,,,"0.00",",,7,0700",,,,,"80",",,7","43",",,7","45",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-17",,,,,"0.00",",,7,0700",,,,,"74",",,7","40",",,7","47",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-18",,,,,"0.00",",,7,0700",,,,,"74",",,7","40",",,7","47",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-19",,,,,"0.20",",,7,0700",,,,,"76",",,7","46",",,7","50",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-20",,,,,"0.00",",,7,0700",,,,,"80",",,7","46",",,7","61",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-21",,,,,"0.00",",,7,0700",,,,,"74",",,7","42",",,7","42",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-22",,,,,"0.00",",,7,0700",,,,,"80",",,7","37",",,7","49",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-23",,,,,"0.00",",,7,0700",,,,,"73",",,7","49",",,7","53",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-24",,,,,"0.60",",,7,0700",,,,,"79",",,7","53",",,7","72",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-25",,,,,"0.00",",,7,0700",,,,,"74",",,7","49",",,7","49",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-26",,,,,"0.40",",,7,0700",,,,,"70",",,7","47",",,7","51",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-27",,,,,"2.00",",,7,0700",,,,,"62",",,7","50",",,7","52",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-28",,,,,"0.00",",,7,0700",,,,,"55",",,7","45",",,7","45",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-29",,,,,"0.00",",,7,0700",,,,,"57",",,7","40",",,7","40",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-30",,,,,"0.00",",,7,0700",,,,,"66",",,7","40",",,7","52",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-01-31",,,,,"0.00",",,7,0700",,,,,"56",",,7","44",",,7","47",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-01",,,,,"0.00",",,7,0700",,,,,,,"47",",,7","50",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-02",,,,,"0.00",",,7,0700",,,,,,,,,,,,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-03",,,,,"0.00",",,7,0700",,,,,"78",",,7","44",",,7","63",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-04",,,,,"0.00",",,7,0700",,,,,"78",",,7",,,"58",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-05",,,,,"0.00",",,7,0700",,,,,"70",",,7","50",",,7","50",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-06",,,,,"0.00",",,7,0700",,,,,"79",",,7","50",",,7","52",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-07",,,,,"0.00",",,7,0700",,,,,"81",",,7","52",",,7","55",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-08",,,,,"0.00",",,7,0700",,,,,"82",",,7","55",",,7","56",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-09",,,,,"0.00",",,7,0700",,,,,"82",",,7","55",",,7","60",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-10",,,,,"0.50",",,7,0700",,,,,,,,,"66",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-11",,,,,"0.00",",,7,0700",,,,,"75",",,7","59",",,7","59",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-12",,,,,"0.00",",,7,0700",,,,,"83",",,7","59",",,7","70",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-13",,,,,"1.80",",,7,0700",,,,,"86",",,7","59",",,7","59",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-14",,,,,"0.20",",,7,0700",,,,,"59",",,7","46",",,7","47",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-15",,,,,"0.00",",,7,0700",,,,,"75",",,7","46",",,7","54",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-16",,,,,"0.00",",,7,0700",,,,,"79",",,7","53",",,7","56",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-17",,,,,"0.00",",,7,0700",,,,,"81",",,7","53",",,7","62",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-18",,,,,"0.00",",,7,0700",,,,,"86",",,7","53",",,7","68",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-19",,,,,"0.00",",,7,0700",,,,,"86",",,7","66",",,7","66",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-20",,,,,"0.00",",,7,0700",,,,,,,"66",",,7","70",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-21",,,,,"0.00",",,7,0700",,,,,,,"64",",,7","64",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-22",,,,,"0.00",",,7,0700",,,,,,,"64",",,7","67",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-23",,,,,"0.00",",,7,0700",,,,,"88",",,7","66",",,7","73",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-24",,,,,"0.10",",,7,0700",,,,,"88",",,7","69",",,7","70",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-25",,,,,"0.00",",,7,0700",,,,,"87",",,7","63",",,7","63",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-26",,,,,"0.00",",,7,0700",,,,,"77",",,7","58",",,7","63",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-27",,,,,"0.15",",,7,0700",,,,,"74",",,7","63",",,7","63",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-02-28",,,,,"0.00",",,7,0700",,,,,"84",",,7","62",",,7","65",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-01",,,,,"0.00",",,7,0700",,,,,"81",",,7","62",",,7","63",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-02",,,,,"0.00",",,7,0700",,,,,"85",",,7","61",",,7","61",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-03",,,,,"0.00",",,7,0700",,,,,"86",",,7","60",",,7","63",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-04",,,,,"0.25",",,7,0700",,,,,"87",",,7","62",",,7","70",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-05",,,,,"0.00",",,7,0700",,,,,"83",",,7","60",",,7","60",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-06",,,,,"0.00",",,7,0700",,,,,"62",",,7","42",",,7","43",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-07",,,,,"0.00",",,7,0700",,,,,"62",",,7","40",",,7","45",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-08",,,,,"0.00",",,7,0700",,,,,"74",",,7","45",",,7","50",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-09",,,,,"0.00",",,7,0700",,,,,"79",",,7","50",",,7","57",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-10",,,,,"0.00",",,7,0700",,,,,"84",",,7","56",",,7","63",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-11",,,,,"0.00",",,7,0700",,,,,"87",",,7","62",",,7","65",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-12",,,,,"0.00",",,7,0700",,,,,"88",",,7","63",",,7","63",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-13",,,,,"0.00",",,7,0700",,,,,"74",",,7","60",",,7","63",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-14",,,,,"0.00",",,7,0700",,,,,"79",",,7","63",",,7","64",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-15",,,,,"0.00",",,7,0700",,,,,"83",",,7","61",",,7","63",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-16",,,,,"0.00",",,7,0700",,,,,"86",",,7","61",",,7","62",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-17",,,,,"0.10",",,7,0700",,,,,"86",",,7","57",",,7","59",",,7,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2019-03-18",,,,,"0.10",",,7,0700",,,,,"69",",,7","59",",,7","59",",,7,0700",,
